name,datetime,conditions,description,icon
PA,2015-12-07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
PA,2015-12-08,Clear,Clear conditions throughout the day.,clear-day
PA,2015-12-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
PA,2015-12-10,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain
PA,2015-12-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
PA,2015-12-12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
PA,2015-12-13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
PA,2015-12-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
PA,2015-12-15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
PA,2015-12-16,Overcast,Cloudy skies throughout the day.,cloudy
PA,2015-12-17,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
PA,2015-12-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
PA,2015-12-19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
PA,2015-12-20,Clear,Clear conditions throughout the day.,clear-day
PA,2015-12-21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
PA,2015-12-22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
PA,2015-12-23,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
PA,2015-12-24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
PA,2015-12-25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
PA,2015-12-26,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
PA,2015-12-27,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
PA,2015-12-28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
PA,2015-12-29,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
PA,2015-12-30,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
PA,2015-12-31,Overcast,Cloudy skies throughout the day.,cloudy
HI,2015-01-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-01-03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
HI,2015-01-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-13,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-01-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-01-17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-01-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-20,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
HI,2015-01-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-01-23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
HI,2015-01-24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-01-25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-01-26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-01-28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
HI,2015-01-29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
HI,2015-01-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-01-31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-02-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-02-02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-02-03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
HI,2015-02-04,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain
HI,2015-02-05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-02-06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
HI,2015-02-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-02-08,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
HI,2015-02-09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-02-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
HI,2015-02-11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
HI,2015-02-12,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-02-13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-02-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
HI,2015-02-15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-02-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-02-17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-02-18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
HI,2015-02-19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-02-20,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
HI,2015-02-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-02-22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-02-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-02-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-02-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-02-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
HI,2015-02-27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-02-28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
HI,2015-03-01,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-03-02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-03-03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
HI,2015-03-05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
HI,2015-03-07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-03-08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-09,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-03-10,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-03-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
HI,2015-03-13,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
HI,2015-03-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-03-15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-03-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-03-17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
HI,2015-03-19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
HI,2015-03-20,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
HI,2015-03-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-03-22,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
HI,2015-03-23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-03-25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
HI,2015-03-30,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-03-31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
HI,2015-04-01,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-04-02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-04-03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
HI,2015-04-04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-04-05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-04-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-04-07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-04-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-04-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-04-10,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-04-11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-04-12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
HI,2015-04-13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
HI,2015-04-14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
HI,2015-04-15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
HI,2015-04-16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-04-17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
HI,2015-04-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-04-19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
HI,2015-04-20,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-04-21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-04-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-04-23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-04-24,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
HI,2015-04-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-04-26,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-04-27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-04-28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-04-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-04-30,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-05-01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
HI,2015-05-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-05-05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-05-06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-05-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
HI,2015-05-09,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-05-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
HI,2015-05-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-05-14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
HI,2015-05-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
HI,2015-05-17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
HI,2015-05-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-20,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
HI,2015-05-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
HI,2015-05-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
HI,2015-05-26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
HI,2015-05-29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
HI,2015-05-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
HI,2015-05-31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
