name,datetime,conditions,description,icon
NH,2000-12-03,Clear,Clear conditions throughout the day.,clear-day
NH,2000-12-04,Clear,Clear conditions throughout the day.,clear-day
NH,2000-12-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2000-12-06,Clear,Clear conditions throughout the day.,clear-day
NH,2000-12-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2000-12-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2000-12-09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
NH,2000-12-10,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NH,2000-12-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2000-12-12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
NH,2000-12-13,Clear,Clear conditions throughout the day.,clear-day
NH,2000-12-14,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow
NH,2000-12-15,Snow,Clear conditions throughout the day with morning snow.,rain
NH,2000-12-16,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain
NH,2000-12-17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
NH,2000-12-18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain
NH,2000-12-19,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
NH,2000-12-20,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow
NH,2000-12-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2000-12-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2000-12-23,Clear,Clear conditions throughout the day.,clear-day
NH,2000-12-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2000-12-25,Clear,Clear conditions throughout the day.,clear-day
NH,2000-12-26,Clear,Clear conditions throughout the day.,wind
NH,2000-12-27,Clear,Clear conditions throughout the day.,clear-day
NH,2000-12-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
NH,2000-12-29,Clear,Clear conditions throughout the day.,clear-day
NH,2000-12-30,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow
NH,2000-12-31,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow
MI,2000-01-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-01-02,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
MI,2000-01-03,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MI,2000-01-04,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MI,2000-01-05,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-01-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-01-07,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,rain
MI,2000-01-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-01-09,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
MI,2000-01-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MI,2000-01-11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2000-01-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-01-13,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow
MI,2000-01-14,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-01-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-01-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-01-17,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow
MI,2000-01-18,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow
MI,2000-01-19,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow
MI,2000-01-20,"Snow, Partially cloudy",Clearing in the afternoon with early morning snow.,snow
MI,2000-01-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-01-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-01-23,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-01-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-01-25,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow
MI,2000-01-26,Clear,Clear conditions throughout the day.,clear-day
MI,2000-01-27,Clear,Clear conditions throughout the day.,clear-day
MI,2000-01-28,Clear,Clear conditions throughout the day.,clear-day
MI,2000-01-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-01-30,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
MI,2000-01-31,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-02-01,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-02-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-03,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain
MI,2000-02-04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain
MI,2000-02-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-10,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-02-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-13,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow
MI,2000-02-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-15,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-02-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-18,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow
MI,2000-02-19,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-02-20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-23,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-02-24,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MI,2000-02-25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-02-26,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MI,2000-02-27,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain
MI,2000-02-28,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2000-02-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-03-01,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MI,2000-03-02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-03-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-03-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-03-05,Clear,Clear conditions throughout the day.,clear-day
MI,2000-03-06,Clear,Clear conditions throughout the day.,clear-day
MI,2000-03-07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MI,2000-03-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-03-09,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain
MI,2000-03-10,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-03-11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-03-12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2000-03-13,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain
MI,2000-03-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-03-15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MI,2000-03-16,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain
MI,2000-03-17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-03-18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2000-03-19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MI,2000-03-20,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MI,2000-03-21,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-03-22,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-03-23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
MI,2000-03-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-03-25,Partially cloudy,Clearing in the afternoon.,wind
MI,2000-03-26,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2000-03-27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2000-03-28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2000-03-29,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-03-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-03-31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-02,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MI,2000-04-03,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-04-04,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-04-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-06,Partially cloudy,Partly cloudy throughout the day.,wind
MI,2000-04-07,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain
MI,2000-04-08,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain
MI,2000-04-09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-11,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain
MI,2000-04-12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
MI,2000-04-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-17,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MI,2000-04-18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-19,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MI,2000-04-20,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MI,2000-04-21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MI,2000-04-22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-24,Clear,Clear conditions throughout the day.,clear-day
MI,2000-04-25,Clear,Clear conditions throughout the day.,clear-day
MI,2000-04-26,Clear,Clear conditions throughout the day.,clear-day
MI,2000-04-27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-04-30,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2000-05-01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
MI,2000-05-02,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2000-05-03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2000-05-04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-05-05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-05-06,Clear,Clear conditions throughout the day.,clear-day
MI,2000-05-07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-05-08,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-05-09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MI,2000-05-10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
MI,2000-05-11,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain
MI,2000-05-12,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MI,2000-05-13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2000-05-14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-05-15,Clear,Clear conditions throughout the day.,clear-day
MI,2000-05-16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2000-05-17,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
MI,2000-05-18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain
MI,2000-05-19,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MI,2000-05-20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-05-21,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-05-22,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MI,2000-05-23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
MI,2000-05-24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-05-25,Clear,Clear conditions throughout the day.,clear-day
MI,2000-05-26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-05-27,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
MI,2000-05-28,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain
MI,2000-05-29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-05-30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-05-31,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-06-01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain
MI,2000-06-02,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain
MI,2000-06-03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-06-04,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-06-05,Overcast,Cloudy skies throughout the day.,cloudy
MI,2000-06-06,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2000-06-07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day
MI,2000-06-08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
MI,2000-06-09,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain
MI,2000-06-10,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain
MI,2000-06-11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
MI,2000-06-12,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain
MI,2000-06-13,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain
MI,2000-06-14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
